"ID"	"flaeche_ID"	"PlcIndex"	"befundart"	"epoche"	"abschnitt"	"kultur"	"Quelle"	"Easting"	"Northing"
0	1	4873	"unklar"	"undatiert"			"Schnitt"	4495479,946	5734568,739
0	1	4874	"Siedlung"	"undatiert"			"Schnitt"	4492224,808	5738081,661
0	1	4875	"Siedlung"	"undatiert"			"Schnitt"	4492226,495	5738080,405
0	1	4876	"unklar"	"undatiert"			"Schnitt"	4495481,222	5734562,100
0	1	4877	"Siedlung"	"undatiert"			"Schnitt"	4492225,399	5738079,636
0	1	4878	"Siedlung"	"undatiert"			"Schnitt"	4492220,526	5738082,694
0	1	4879	"Siedlung"	"undatiert"			"Schnitt"	4492219,727	5738082,179
0	1	4880	"Siedlung"	"undatiert"			"Schnitt"	4492498,171	5737963,542
0	2	4881	"Siedlung"	"undatiert"			"Schnitt"	4500470,182	5733131,705
0	1	4882	"Siedlung"	"undatiert"			"Schnitt"	4492254,417	5738071,559
0	1	4883	"unklar"	"undatiert"			"Schnitt"	4495474,443	5734561,994
0	1	4884	"Siedlung"	"undatiert"			"Schnitt"	4492250,185	5738073,652
0	1	4885	"Siedlung"	"undatiert"			"Schnitt"	4492256,806	5738073,483
0	1	4886	"Siedlung"	"undatiert"			"Schnitt"	4492260,946	5738072,051
0	1	4887	"Siedlung"	"undatiert"			"Schnitt"	4492263,017	5738072,039
0	1	4888	"unklar"	"undatiert"			"Schnitt"	4495481,393	5734562,691
0	1	4889	"Siedlung"	"undatiert"			"Schnitt"	4492267,892	5738072,177
0	1	4890	"Siedlung"	"undatiert"			"Schnitt"	4492266,247	5738072,105
0	1	4891	"Siedlung"	"undatiert"			"Schnitt"	4492270,090	5738072,713
0	1	4892	"Siedlung"	"undatiert"			"Schnitt"	4492264,096	5738064,470
0	1	4893	"Siedlung"	"undatiert"			"Schnitt"	4492272,107	5738068,137
0	1	4894	"Siedlung"	"undatiert"			"Schnitt"	4492277,077	5738064,373
0	2	4895	"Siedlung"	"undatiert"			"Schnitt"	4500476,901	5733136,579
0	2	4896	"Siedlung"	"undatiert"			"Schnitt"	4500477,440	5733129,601
0	2	4897	"Siedlung"	"undatiert"			"Schnitt"	4500476,530	5733242,197
0	2	4898	"Siedlung"	"undatiert"			"Schnitt"	4500485,831	5733133,319
0	1	4899	"Graeberfeld"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	4495475,829	5734564,652
0	2	4900	"Siedlung"	"undatiert"			"Schnitt"	4500488,379	5733215,916
0	1	4901	"unklar"	"undatiert"			"Schnitt"	4495472,509	5734560,254
0	1	4902	"Siedlung"	"undatiert"			"Schnitt"	4492145,140	5738104,895
0	1	4903	"Siedlung"	"undatiert"			"Schnitt"	4492250,215	5738071,450
0	1	4904	"Siedlung"	"undatiert"			"Schnitt"	4492369,701	5738040,814
0	1	4905	"Graeberfeld"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	4495478,486	5734562,654
0	2	4906	"Siedlung"	"undatiert"			"Schnitt"	4500483,248	5733181,869
0	2	4907	"Siedlung"	"undatiert"			"Schnitt"	4500484,135	5733174,908
0	1	4908	"Siedlung"	"undatiert"			"Schnitt"	4492372,486	5738040,442
0	2	4909	"Siedlung"	"undatiert"			"Schnitt"	4500486,579	5733172,411
0	1	4910	"Siedlung"	"undatiert"			"Schnitt"	4492370,523	5738038,663
0	1	4911	"Siedlung"	"undatiert"			"Schnitt"	4492387,272	5738034,535
0	1	4912	"Siedlung"	"undatiert"			"Schnitt"	4492387,917	5738033,773
0	1	4913	"unklar"	"undatiert"			"Schnitt"	4495501,796	5734534,758
0	1	4914	"Graeberfeld"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	4490939,690	5738654,274
0	1	4915	"Graeberfeld"	"Eisenzeit"			"Schnitt"	4499743,944	5733182,680
0	1	4916	"Graeberfeld"	"Eisenzeit"			"Schnitt"	4499738,135	5733179,578
0	1	4917	"Graeberfeld"	"Eisenzeit"			"Schnitt"	4499735,849	5733179,263
0	1	4918	"Graeberfeld"	"Eisenzeit"			"Schnitt"	4499740,831	5733188,763
0	1	4919	"Graeberfeld"	"Eisenzeit"			"Schnitt"	4499744,127	5733187,959
0	1	4920	"Siedlung"	"undatiert"			"Schnitt"	4492442,535	5737999,510
0	1	4921	"Siedlung"	"undatiert"			"Schnitt"	4492451,347	5737995,780
0	1	4922	"Siedlung"	"undatiert"			"Schnitt"	4492452,333	5737995,911
0	1	4923	"Graeberfeld"	"Eisenzeit"			"Schnitt"	4499744,350	5733192,203
0	1	4924	"Graeberfeld"	"Eisenzeit"			"Schnitt"	4499747,090	5733191,121
0	1	4925	"Siedlung"	"undatiert"			"Schnitt"	4492457,938	5737984,881
0	1	4926	"Siedlung"	"undatiert"			"Schnitt"	4491716,239	5738167,989
0	1	4927	"Siedlung"	"undatiert"			"Schnitt"	4492465,060	5737983,192
0	1	4928	"Siedlung"	"undatiert"			"Schnitt"	4493142,742	5737506,871
0	1	4929	"Siedlung"	"undatiert"			"Schnitt"	4492466,444	5737980,558
0	1	4930	"Siedlung"	"undatiert"			"Schnitt"	4492516,732	5737959,441
0	1	4931	"Siedlung"	"undatiert"			"Schnitt"	4492521,860	5737955,205
0	1	4932	"Siedlung"	"undatiert"			"Schnitt"	4492509,109	5737980,555
0	1	4933	"Siedlung"	"undatiert"			"Schnitt"	4492504,111	5737963,755
0	1	4934	"Siedlung"	"undatiert"			"Schnitt"	4492503,223	5737964,279
0	1	4935	"Siedlung"	"undatiert"			"Schnitt"	4492502,894	5737963,439
0	1	4936	"Siedlung"	"undatiert"			"Schnitt"	4492511,502	5737979,103
0	1	4937	"Siedlung"	"undatiert"			"Schnitt"	4492510,730	5737975,413
0	1	4938	"Siedlung"	"undatiert"			"Schnitt"	4492492,755	5737969,153
0	1	4939	"Siedlung"	"undatiert"			"Schnitt"	4492492,136	5737970,035
0	1	4940	"Siedlung"	"undatiert"			"Schnitt"	4492510,186	5737969,811
0	1	4941	"Siedlung"	"undatiert"			"Schnitt"	4492509,456	5737973,251
0	1	4942	"Siedlung"	"undatiert"			"Schnitt"	4492511,485	5737971,989
0	1	4943	"Siedlung"	"undatiert"			"Schnitt"	4492511,947	5737972,208
0	1	4944	"Siedlung"	"undatiert"			"Schnitt"	4492511,815	5737971,005
0	1	4945	"Siedlung"	"undatiert"			"Schnitt"	4492516,434	5737970,355
0	1	4946	"Siedlung"	"undatiert"			"Schnitt"	4492515,249	5737976,322
0	1	4947	"unklar"	"undatiert"			"Schnitt"	4491704,874	5738157,444
0	1	4948	"Siedlung"	"undatiert"			"Schnitt"	4492514,614	5737977,682
0	1	4949	"Siedlung"	"undatiert"			"Schnitt"	4492516,254	5737978,046
0	1	4950	"Siedlung"	"undatiert"			"Schnitt"	4492501,954	5737987,817
0	1	4951	"Siedlung"	"undatiert"			"Schnitt"	4492498,428	5737987,041
0	1	4952	"Siedlung"	"undatiert"			"Schnitt"	4492495,622	5737982,633
0	1	4953	"Siedlung"	"undatiert"			"Schnitt"	4492484,558	5737977,645
0	1	4954	"Siedlung"	"undatiert"			"Schnitt"	4492479,689	5737979,762
0	1	4955	"Siedlung"	"undatiert"			"Schnitt"	4492474,336	5737982,327
0	1	4956	"Siedlung"	"undatiert"			"Schnitt"	4492484,656	5737979,661
0	1	4957	"Siedlung"	"undatiert"			"Schnitt"	4492460,642	5738000,407
0	1	4958	"Siedlung"	"undatiert"			"Schnitt"	4492460,966	5738003,184
0	1	4959	"Siedlung"	"undatiert"			"Schnitt"	4492489,984	5737981,910
0	1	4960	"Siedlung"	"undatiert"			"Schnitt"	4492488,640	5737983,434
0	1	4961	"Siedlung"	"undatiert"			"Schnitt"	4492487,460	5737984,300
0	1	4962	"Siedlung"	"undatiert"			"Schnitt"	4492483,882	5737983,134
0	1	4963	"Siedlung"	"undatiert"			"Schnitt"	4492486,429	5737987,399
0	1	4964	"Siedlung"	"undatiert"			"Schnitt"	4492489,930	5737990,986
0	1	4965	"Siedlung"	"undatiert"			"Schnitt"	4492488,426	5737990,968
0	1	4966	"Siedlung"	"undatiert"			"Schnitt"	4492487,168	5737991,721
0	1	4967	"Siedlung"	"undatiert"			"Schnitt"	4492485,633	5737991,783
0	1	4968	"Siedlung"	"undatiert"			"Schnitt"	4492481,917	5737987,100
0	1	4969	"Siedlung"	"undatiert"			"Schnitt"	4492483,060	5737994,654
0	1	4970	"Siedlung"	"undatiert"			"Schnitt"	4492482,422	5737991,624
0	1	4971	"Siedlung"	"undatiert"			"Schnitt"	4492481,912	5737991,786
0	1	4972	"Siedlung"	"undatiert"			"Schnitt"	4492482,187	5737990,570
0	1	4973	"Siedlung"	"undatiert"			"Schnitt"	4492481,942	5737988,626
0	1	4974	"Siedlung"	"undatiert"			"Schnitt"	4492479,881	5737991,785
0	1	4975	"Siedlung"	"undatiert"			"Schnitt"	4492467,692	5737999,683
0	1	4976	"Siedlung"	"undatiert"			"Schnitt"	4492467,170	5737998,010
0	1	4977	"Siedlung"	"undatiert"			"Schnitt"	4492470,200	5737996,900
0	1	4978	"Siedlung"	"undatiert"			"Schnitt"	4492470,339	5737993,558
0	1	4979	"Siedlung"	"undatiert"			"Schnitt"	4492472,735	5737991,487
0	1	4980	"Siedlung"	"undatiert"			"Schnitt"	4492465,659	5737993,773
0	1	4981	"Siedlung"	"Eisenzeit"			"Schnitt"	4491778,097	5738330,209
0	1	4982	"Siedlung"	"Bronzezeit"			"Schnitt"	4491778,097	5738330,209
0	1	4983	"Siedlung"	"undatiert"			"Schnitt"	4492326,781	5738063,764
0	1	4984	"Siedlung"	"Bronzezeit"	"frueh"	"Aunjetitz"	"Schnitt"	4492318,119	5738055,341
0	1	4985	"Siedlung"	"undatiert"			"Schnitt"	4492347,042	5738058,811
0	1	4986	"Siedlung"	"undatiert"			"Schnitt"	4492346,724	5738059,714
0	1	4987	"Siedlung"	"undatiert"			"Schnitt"	4492347,638	5738060,933
0	1	4988	"Siedlung"	"undatiert"			"Schnitt"	4492337,150	5738058,991
0	1	4989	"Siedlung"	"undatiert"			"Schnitt"	4492336,682	5738058,887
0	1	4990	"Siedlung"	"undatiert"			"Schnitt"	4492311,614	5738075,165
0	1	4991	"Siedlung"	"undatiert"			"Schnitt"	4492310,714	5738075,135
0	1	4992	"Siedlung"	"undatiert"			"Schnitt"	4492311,944	5738057,525
0	1	4993	"Siedlung"	"undatiert"			"Schnitt"	4492313,214	5738053,153
0	1	4994	"Siedlung"	"undatiert"			"Schnitt"	4492311,229	5738050,832
0	1	4995	"Siedlung"	"undatiert"			"Schnitt"	4492312,057	5738050,645
0	1	4996	"Siedlung"	"undatiert"			"Schnitt"	4492308,374	5738049,685
0	1	4997	"Siedlung"	"undatiert"			"Schnitt"	4492486,074	5737983,153
0	1	4998	"Siedlung"	"undatiert"			"Schnitt"	4492312,174	5738047,790
0	1	4999	"Siedlung"	"undatiert"			"Schnitt"	4492311,135	5738045,482
0	1	5000	"Siedlung"	"undatiert"			"Schnitt"	4492312,301	5738041,073
0	1	5001	"Siedlung"	"undatiert"			"Schnitt"	4492310,012	5738039,992
0	1	5002	"Siedlung"	"undatiert"			"Schnitt"	4492316,776	5738044,191
